Iteration,G_loss,D_loss
241,0.0048241764307022095,6.531686782836914
242,0.006560039706528187,6.349816799163818
243,0.006469981744885445,6.187291145324707
244,0.006984971463680267,6.125050067901611
245,0.006187548395246267,6.256894111633301
246,0.00623934855684638,6.049369812011719
247,0.006080517079681158,5.861310005187988
248,0.006607014685869217,6.212188243865967
249,0.006373217795044184,6.065629959106445
250,0.006470637861639261,6.107780456542969
251,0.005320069845765829,6.296202659606934
252,0.006684217602014542,6.580471992492676
253,0.004049566574394703,6.610567569732666
254,0.007153087295591831,6.0044145584106445
255,0.0059238458052277565,6.154163837432861
256,0.00547796580940485,6.561097145080566
257,0.00676366500556469,6.215271949768066
258,0.006076854653656483,6.527663230895996
259,0.006316227372735739,5.963440418243408
260,0.005389851052314043,6.135890007019043
261,0.005782940424978733,5.90180778503418
262,0.00566486269235611,6.328004837036133
263,0.0044794706627726555,6.481439113616943
264,0.006628994829952717,6.27653694152832
265,0.005091099999845028,6.507174015045166
266,0.004401206970214844,6.362793922424316
267,0.005034599453210831,6.160988807678223
268,0.006149401888251305,6.221390247344971
269,0.00583586934953928,6.4090728759765625
270,0.0066901566460728645,6.333137512207031
271,0.007662155665457249,6.231007099151611
272,0.004863753914833069,6.357020378112793
273,0.00582316517829895,6.352409362792969
274,0.006315533071756363,6.520989418029785
275,0.006338872015476227,5.982145309448242
276,0.0045283883810043335,6.497280120849609
277,0.006154702976346016,6.69694709777832
278,0.005387139040976763,6.446803092956543
279,0.005055561661720276,6.403365135192871
280,0.006098316516727209,5.994876861572266
281,0.00484909862279892,6.502824306488037
282,0.005184088833630085,6.341568946838379
283,0.005997811444103718,6.188238143920898
284,0.0047445292584598064,6.734536170959473
285,0.005495536141097546,6.577575206756592
286,0.005965433549135923,6.380815505981445
287,0.004701402969658375,6.401268482208252
288,0.005385794676840305,6.434477806091309
289,0.006320728454738855,6.40489387512207
290,0.006632243748754263,6.335137367248535
291,0.004845823161303997,6.3803839683532715
292,0.0053018368780612946,6.803869247436523
293,0.005985653027892113,6.339916229248047
294,0.007135866209864616,6.135922431945801
295,0.007237469777464867,6.711318016052246
296,0.005378056783229113,6.36106014251709
297,0.004579553380608559,6.653741359710693
298,0.005156763829290867,6.3945794105529785
299,0.0043621975928545,6.445898056030273
300,0.004217634443193674,6.400338172912598
301,0.005768489092588425,6.343449115753174
302,0.004769942723214626,6.610676288604736
303,0.007041948847472668,6.5722856521606445
304,0.004728516098111868,6.704458236694336
305,0.0059340777806937695,6.712523460388184
306,0.005628871265798807,6.644954681396484
307,0.006944459863007069,6.2455620765686035
308,0.0062660276889801025,6.1071553230285645
309,0.004234843887388706,6.756478309631348
310,0.00473359739407897,6.708724021911621
311,0.005206236150115728,6.166303634643555
312,0.005305794067680836,6.3494439125061035
313,0.0038177629467099905,6.824810981750488
314,0.004760873503983021,6.3542351722717285
315,0.005006051622331142,6.885715484619141
316,0.0045553408563137054,6.978333473205566
317,0.004712564870715141,6.444576263427734
318,0.0038692797534167767,7.025263786315918
319,0.006047184579074383,6.666639804840088
320,0.0044786883518099785,6.510986804962158
321,0.005057690665125847,6.69695520401001
322,0.0058675785548985004,6.325836658477783
323,0.004153835587203503,6.594494819641113
324,0.005844129249453545,6.365523338317871
325,0.0052503421902656555,6.3715949058532715
326,0.004471548832952976,6.458686828613281
327,0.004510674625635147,6.367970943450928
328,0.0035789520479738712,6.414783000946045
329,0.004324368201196194,6.8283514976501465
330,0.0042795841582119465,6.998971939086914
331,0.004873567260801792,6.523815631866455
332,0.006073265336453915,6.332400798797607
333,0.004715845920145512,6.714969158172607
334,0.0053578931838274,6.493308067321777
335,0.004748499020934105,6.418564796447754
336,0.005451342090964317,6.524369239807129
337,0.004975155461579561,6.390127658843994
338,0.0050252764485776424,6.771675109863281
339,0.004493290092796087,6.719753265380859
340,0.005130442790687084,6.604394912719727
341,0.004138126969337463,6.439277648925781
342,0.004903040360659361,6.87565279006958
343,0.004329625051468611,6.716211795806885
344,0.004852715879678726,6.319207668304443
345,0.004979997407644987,6.969717025756836
346,0.004799267742782831,6.573636054992676
347,0.0054804012179374695,6.884283065795898
348,0.005206355359405279,6.399263381958008
349,0.0046365647576749325,6.626628875732422
350,0.006697310134768486,6.6266069412231445
351,0.004522259347140789,6.78502893447876
352,0.003931104205548763,6.675004482269287
353,0.004748275503516197,6.822200775146484
354,0.005679014604538679,6.182589054107666
355,0.004743740428239107,6.848875999450684
356,0.005340362899005413,6.625738143920898
357,0.0050116791389882565,6.280047416687012
358,0.004236935172230005,6.621405124664307
359,0.004063235130161047,6.579716205596924
360,0.005674405954778194,6.339264869689941
361,0.004407266154885292,7.063337326049805
362,0.005470502655953169,6.653410911560059
363,0.004652715288102627,6.485604286193848
364,0.005229253321886063,6.34211540222168
365,0.004612689837813377,6.513383388519287
366,0.0042268987745046616,7.0371904373168945
367,0.0037693739868700504,6.690220832824707
368,0.006317506078630686,6.503323078155518
369,0.004198398441076279,7.00753116607666
370,0.0049175843596458435,6.706752777099609
371,0.00544469989836216,6.406371116638184
372,0.003849252127110958,6.7454705238342285
373,0.0044031208381056786,6.698826313018799
374,0.0037010428495705128,6.72641134262085
375,0.005927725695073605,7.005061149597168
376,0.005651295650750399,6.517144203186035
377,0.005616622511297464,7.236093521118164
378,0.003991864621639252,7.004327297210693
379,0.00609335582703352,6.963366508483887
380,0.005905247759073973,6.57794713973999
381,0.0040010735392570496,6.846790313720703
382,0.004106985870748758,6.6693572998046875
383,0.005883675068616867,6.728205680847168
384,0.004052497446537018,6.748403549194336
385,0.0033109798096120358,6.961277008056641
386,0.004190989304333925,7.108304977416992
387,0.004680447280406952,6.805362224578857
388,0.004733562469482422,6.693991661071777
389,0.004260907415300608,6.850826263427734
390,0.004304048605263233,7.285147666931152
391,0.005077240988612175,6.849292755126953
392,0.004209790378808975,6.815604209899902
393,0.005144755821675062,6.526656150817871
394,0.0035201157443225384,7.114604949951172
395,0.00453818729147315,6.723562240600586
396,0.004233988467603922,6.579040050506592
397,0.005587451159954071,6.695913791656494
398,0.005423794034868479,6.489730358123779
399,0.004256142303347588,6.602368354797363
400,0.003705947892740369,6.930778980255127
401,0.0035324236378073692,6.761399745941162
402,0.005132434424012899,6.734739303588867
403,0.004801874049007893,6.519499778747559
404,0.004332182928919792,6.865401268005371
405,0.004242217633873224,6.7959394454956055
406,0.003878952469676733,6.914931297302246
407,0.003982926718890667,6.592765808105469
408,0.005150459706783295,6.647556781768799
409,0.0057666730135679245,6.769733428955078
410,0.0044889869168400764,6.769742488861084
411,0.004363400861620903,6.5137505531311035
412,0.005063604563474655,6.4298996925354
413,0.004068781156092882,6.807243824005127
414,0.003708690870553255,7.352052688598633
415,0.004185469821095467,6.50283145904541
416,0.0045363763347268105,6.815404891967773
417,0.003529174253344536,7.1124796867370605
418,0.004352336749434471,6.7640838623046875
419,0.005914432927966118,7.267435550689697
420,0.004320017993450165,7.1099348068237305
421,0.005681623704731464,6.534735679626465
422,0.005412487778812647,7.03752326965332
423,0.005118696950376034,6.606575012207031
424,0.00443267123773694,7.098642826080322
425,0.00549593148753047,6.770538806915283
426,0.004316049627959728,6.470999717712402
427,0.0037252712063491344,7.247401237487793
428,0.004289437551051378,6.504059791564941
429,0.0033783181570470333,7.281077861785889
430,0.004581545479595661,6.248899459838867
431,0.004009403754025698,7.221004009246826
432,0.005502898246049881,6.949665069580078
433,0.0038689137436449528,7.201204776763916
434,0.004541349597275257,7.551146984100342
435,0.003711854573339224,7.283599376678467
436,0.0038645777385681868,6.851300239562988
437,0.004179453477263451,6.961249351501465
438,0.004266298841685057,6.926541328430176
439,0.0038005737587809563,7.303319454193115
440,0.003938003443181515,7.075289726257324
441,0.0037973877042531967,6.9769182205200195
442,0.006163450889289379,6.605696678161621
443,0.00473247654736042,6.924123764038086
444,0.0041364263743162155,6.781589984893799
445,0.003646974451839924,7.079744815826416
446,0.004453711677342653,6.653862476348877
447,0.004852908197790384,6.557249546051025
448,0.003969931975007057,6.464327335357666
449,0.003995662555098534,6.920661449432373
450,0.004908313974738121,6.917177200317383
451,0.0029048698488622904,7.190895080566406
452,0.0047745476476848125,6.8269453048706055
453,0.004223646596074104,6.783941268920898
454,0.003704853355884552,6.99717903137207
455,0.005141196772456169,6.706277847290039
456,0.005496468394994736,6.350524425506592
457,0.0051747895777225494,6.937004566192627
458,0.00421963632106781,7.159512519836426
459,0.003970328252762556,6.741396903991699
460,0.0036342227831482887,7.448691368103027
461,0.004065363667905331,6.716856002807617
462,0.004537367727607489,6.680365562438965
463,0.0047459048219025135,6.9812726974487305
464,0.0044443607330322266,6.730072498321533
465,0.005148702301084995,6.9314775466918945
466,0.0037277210503816605,6.391857624053955
467,0.004392725415527821,6.929116249084473
468,0.003613661741837859,7.109312057495117
469,0.005277868360280991,7.067386627197266
470,0.003085329197347164,7.066351413726807
471,0.0037199845537543297,6.948594093322754
472,0.004084347747266293,7.258649826049805
473,0.0037395667750388384,6.956056118011475
474,0.0044338335283100605,6.877626895904541
475,0.004716230556368828,6.784269332885742
476,0.00473043043166399,6.808642387390137
477,0.007508429698646069,6.756156921386719
478,0.005007058847695589,7.108985900878906
479,0.004726726561784744,6.329892158508301
480,0.004178082104772329,7.012088775634766
481,0.004159609321504831,7.004382610321045
482,0.004644391126930714,6.916513442993164
483,0.0035980744287371635,7.091290473937988
484,0.004737654700875282,6.574814796447754
485,0.003203047439455986,7.555541038513184
486,0.003956042230129242,6.622480392456055
487,0.0047272853553295135,7.086912155151367
488,0.004257564432919025,7.2236433029174805
489,0.0042639668099582195,7.30399227142334
490,0.005505252163857222,7.233746528625488
491,0.0043589873239398,7.1853156089782715
492,0.004470949061214924,7.337587833404541
493,0.0050325240008533,6.3414716720581055
494,0.004936248064041138,6.797443389892578
495,0.0038480889052152634,7.164698600769043
496,0.004560959059745073,6.7922892570495605
497,0.004282220266759396,6.862668514251709
498,0.003947057295590639,7.200769424438477
499,0.003126639174297452,7.020764350891113
500,0.004718986339867115,7.201752662658691
501,0.00456131249666214,7.155223846435547
502,0.004595208913087845,6.833064079284668
503,0.004533624742180109,6.545149326324463
504,0.004865782801061869,6.846932888031006
505,0.004540015943348408,7.105137825012207
506,0.004227485042065382,6.913150787353516
507,0.0043487269431352615,7.059090614318848
508,0.0039441450498998165,7.004101276397705
509,0.004814025945961475,6.9560675621032715
510,0.006960289087146521,6.5582733154296875
511,0.004530694335699081,7.244935035705566
512,0.004198611713945866,7.244265556335449
513,0.005823664832860231,6.986446857452393
514,0.004725681617856026,7.362920761108398
515,0.004828012548387051,6.956442832946777
516,0.003997187130153179,7.174047946929932
517,0.004784038290381432,6.872746467590332
518,0.004045119509100914,7.288918495178223
519,0.0036920756101608276,7.265006065368652
520,0.004604510962963104,6.843143939971924
521,0.004277222789824009,7.034491539001465
522,0.004267155192792416,7.360668182373047
523,0.004595884121954441,6.790034294128418
524,0.004686771892011166,7.025496006011963
525,0.004824315197765827,7.360719680786133
526,0.004914219956845045,7.500144958496094
527,0.0049573746509850025,7.215622425079346
528,0.004280851222574711,7.54280424118042
529,0.004017295315861702,6.914367198944092
530,0.0038596047088503838,6.814519882202148
531,0.004031989257782698,7.30095100402832
532,0.004803655203431845,7.4507975578308105
533,0.005271718837320805,6.8385910987854
534,0.004074263386428356,6.997715473175049
535,0.004309294279664755,7.0668182373046875
536,0.0034874724224209785,7.215063095092773
537,0.004750334657728672,7.32098388671875
538,0.0036642898339778185,7.395547866821289
539,0.004284373018890619,6.9376654624938965
540,0.00444109458476305,7.475502014160156
541,0.004090927075594664,6.8787665367126465
542,0.003987501375377178,7.373085975646973
543,0.003924251068383455,6.907581329345703
544,0.004589870106428862,7.073650360107422
545,0.004638003651052713,6.9946794509887695
546,0.0032472917810082436,7.621896743774414
547,0.005588860716670752,6.76740837097168
548,0.004417918622493744,6.818492889404297
549,0.005221579223871231,7.104206085205078
550,0.004664191044867039,6.837185859680176
551,0.007063032127916813,6.864781379699707
552,0.005655044224113226,6.777805805206299
553,0.004793165251612663,6.661177635192871
554,0.0047756084240973,7.253960609436035
555,0.004112117923796177,6.895175457000732
556,0.005101831629872322,6.784432411193848
557,0.004347517620772123,7.143094062805176
558,0.0036334434989839792,7.203081130981445
559,0.00397265050560236,6.840999603271484
560,0.004562735091894865,7.191135406494141
561,0.004788336344063282,6.984292984008789
562,0.004747072700411081,6.655949592590332
563,0.0040389481000602245,6.9105706214904785
564,0.0035073626786470413,7.06787109375
565,0.00403554504737258,7.214406967163086
566,0.004781163297593594,7.266655921936035
567,0.005200347863137722,6.998824596405029
568,0.003998979926109314,6.592624664306641
569,0.004032946191728115,7.322470664978027
570,0.0033099178690463305,7.494686126708984
571,0.0038938981015235186,6.7765607833862305
572,0.0047850944101810455,7.070073127746582
573,0.0050109922885894775,6.6056671142578125
574,0.005936658941209316,6.881834030151367
575,0.00397729966789484,8.141437530517578
576,0.004873795434832573,7.356329917907715
577,0.00513624120503664,6.857611656188965
578,0.005178812891244888,6.953231334686279
579,0.004216003231704235,7.0626935958862305
580,0.005511583760380745,7.121501445770264
581,0.00467132031917572,6.937819957733154
582,0.00400799885392189,6.790177345275879
583,0.005429459735751152,7.05096960067749
584,0.005612423177808523,6.82900857925415
585,0.0041956594213843346,7.065347194671631
586,0.004556361120194197,7.625053882598877
587,0.003792110364884138,7.389352798461914
588,0.00510749826207757,6.716704368591309
589,0.003682053880766034,7.021927833557129
590,0.005005704239010811,7.330610275268555
591,0.0046745361760258675,7.081127166748047
592,0.004252645652741194,7.346175193786621
593,0.004525892902165651,7.313664436340332
594,0.0044408030807971954,7.208982467651367
595,0.005336681380867958,7.091217041015625
596,0.004170401021838188,7.020795822143555
597,0.004190407693386078,6.857582092285156
598,0.004935329779982567,6.8089799880981445
599,0.004298340529203415,7.249852657318115
600,0.004631450399756432,7.42236328125
601,0.0045197694562375546,7.207275867462158
602,0.004079109989106655,7.000636100769043
603,0.0037796844262629747,6.987545013427734
604,0.0033192618284374475,7.184243202209473
605,0.0041066561825573444,7.810218811035156
606,0.004007178824394941,6.872658729553223
607,0.003983477130532265,7.481801986694336
608,0.004279843531548977,7.441295623779297
609,0.0032267558854073286,7.078696250915527
610,0.004635182209312916,7.479292869567871
611,0.004458270035684109,6.982701778411865
612,0.004975717980414629,7.0902485847473145
613,0.004584903828799725,6.893649101257324
614,0.0035130521282553673,7.191823959350586
615,0.004160699900239706,7.39863395690918
616,0.00400296738371253,7.149260520935059
617,0.004262226168066263,7.61130428314209
618,0.004676505923271179,7.201409339904785
619,0.0054882243275642395,6.699897766113281
620,0.004327935632318258,7.788224220275879
621,0.005457964725792408,6.856703758239746
622,0.0045397961512207985,7.268111228942871
623,0.0031947633251547813,7.383697509765625
624,0.0035943537950515747,6.925989151000977
625,0.004109200090169907,7.3195061683654785
626,0.00397761445492506,7.070442199707031
627,0.004276261664927006,7.418821334838867
628,0.005231683142483234,6.680670738220215
629,0.004556204192340374,7.574338912963867
630,0.004099981859326363,7.509459495544434
631,0.0038389244582504034,7.744702339172363
632,0.00400494784116745,6.976737022399902
633,0.0036808839067816734,7.272594451904297
634,0.004014115780591965,7.073458194732666
635,0.004675476346164942,6.659890174865723
636,0.00392866088077426,7.445273399353027
637,0.003978791646659374,7.129300117492676
638,0.0036255496088415384,7.677801609039307
639,0.003846213687211275,7.327307224273682
640,0.004067051224410534,7.141529083251953
641,0.004451930057257414,7.111309051513672
642,0.004209797829389572,6.937366485595703
643,0.005915315821766853,6.536248207092285
644,0.0041536204516887665,7.49953556060791
645,0.004627878777682781,7.782302379608154
646,0.003995934501290321,7.412669658660889
647,0.004961181432008743,7.795016288757324
648,0.005054769571870565,6.852564811706543
649,0.004997641779482365,7.103598594665527
650,0.004712846130132675,7.0227203369140625
651,0.004474828951060772,7.306032657623291
652,0.005236520431935787,7.097582817077637
653,0.005438939202576876,7.460036277770996
654,0.00465012900531292,7.242932319641113
655,0.004365725442767143,7.104413032531738
656,0.005618514958769083,6.993898391723633
657,0.003795587457716465,7.510058403015137
658,0.005192890297621489,7.093311309814453
659,0.004079056903719902,7.24948787689209
660,0.004176362883299589,7.216964244842529
661,0.004271030426025391,7.620490550994873
662,0.004209563136100769,7.444366931915283
663,0.0051487162709236145,6.952199935913086
664,0.004997968673706055,6.799322605133057
665,0.005647032521665096,7.280162811279297
666,0.00490793539211154,7.088539123535156
667,0.0032327594235539436,6.999012470245361
668,0.004843483678996563,6.871403694152832
669,0.003500512335449457,7.7569684982299805
670,0.0055897971615195274,6.854113578796387
671,0.006081771105527878,7.041726112365723
672,0.0048737963661551476,7.104732513427734
673,0.0041752830147743225,7.335753917694092
674,0.004101603291928768,7.417039394378662
675,0.003835258074104786,7.630186557769775
676,0.004334568046033382,7.710400581359863
677,0.0046131727285683155,6.840658187866211
678,0.005453740246593952,7.283135890960693
679,0.004993073642253876,7.1839599609375
680,0.004013366997241974,7.586545944213867
681,0.004472366068512201,7.78920841217041
682,0.004529212601482868,7.624642372131348
683,0.004045600071549416,7.727293968200684
684,0.005726112984120846,7.393807888031006
685,0.0048727067187428474,7.238371849060059
686,0.0036961857695132494,7.257236480712891
687,0.00469944067299366,7.45418643951416
688,0.0052900156006217,7.057348728179932
689,0.0038070129230618477,7.7865400314331055
690,0.004232650622725487,7.3502044677734375
691,0.005142380017787218,6.704610347747803
692,0.004322193097323179,7.199582099914551
693,0.004522502422332764,7.302855491638184
694,0.0042013744823634624,6.996688365936279
695,0.004898305516690016,6.9205756187438965
696,0.0037620789371430874,7.622467517852783
697,0.004172147251665592,7.105029106140137
698,0.005571432411670685,7.697783470153809
699,0.0038274405524134636,7.277644634246826
700,0.004680122248828411,7.705077171325684
701,0.004468818195164204,8.056145668029785
702,0.004675040952861309,7.549097061157227
703,0.005039669573307037,7.345819473266602
704,0.004672244656831026,7.013411045074463
705,0.004772136453539133,7.568158149719238
706,0.003999151289463043,7.065030097961426
707,0.004826691932976246,6.975900173187256
708,0.004734469577670097,7.51979923248291
709,0.00402477290481329,7.045218467712402
710,0.0051194229163229465,7.377866744995117
711,0.005111003760248423,7.12985897064209
712,0.00440287496894598,7.654582500457764
713,0.005496168043464422,7.170121192932129
714,0.0056011914275586605,7.177264213562012
715,0.004689800087362528,7.554234027862549
716,0.005574771203100681,7.811725616455078
717,0.005541522055864334,6.759444236755371
718,0.004334027413278818,7.5103759765625
719,0.005660057067871094,7.180795669555664
720,0.00458510871976614,7.261334419250488
721,0.004636078607290983,7.489569664001465
722,0.0051999157294631,7.804919242858887
723,0.004768981598317623,7.496275901794434
724,0.0047859130427241325,8.094232559204102
